frame,abstime,reltime,Line 2 [C]
970,2020-07-13 02:02:01.256000,137.718000,7.904740e+01
976,2020-07-13 02:02:02.055000,138.517000,7.995464e+01
980,2020-07-13 02:02:02.588000,139.050000,8.049283e+01
986,2020-07-13 02:02:03.521000,139.983000,8.135993e+01
990,2020-07-13 02:02:04.054000,140.516000,8.031387e+01
996,2020-07-13 02:02:04.854000,141.316000,7.635878e+01
1000,2020-07-13 02:02:05.522000,141.984000,7.313083e+01
1006,2020-07-13 02:02:06.327000,142.789000,6.970958e+01
1010,2020-07-13 02:02:06.865000,143.327000,6.811977e+01
1016,2020-07-13 02:02:07.803000,144.265000,6.391559e+01
1020,2020-07-13 02:02:08.336000,144.798000,6.226124e+01
1026,2020-07-13 02:02:09.136000,145.598000,5.936308e+01
1030,2020-07-13 02:02:09.670000,146.132000,5.761927e+01
1036,2020-07-13 02:02:10.603000,147.065000,5.527686e+01
1040,2020-07-13 02:02:11.136000,147.598000,5.396304e+01
1046,2020-07-13 02:02:12.070000,148.532000,5.184129e+01
1050,2020-07-13 02:02:12.603000,149.065000,5.077413e+01
1056,2020-07-13 02:02:13.403000,149.865000,4.937347e+01
1060,2020-07-13 02:02:13.936000,150.398000,4.850372e+01
1066,2020-07-13 02:02:14.869000,151.331000,4.680089e+01
1070,2020-07-13 02:02:15.402000,151.864000,4.591856e+01
1076,2020-07-13 02:02:16.201000,152.663000,4.471500e+01
1080,2020-07-13 02:02:16.868000,153.330000,4.363457e+01
1086,2020-07-13 02:02:17.668000,154.130000,4.232443e+01
1090,2020-07-13 02:02:18.201000,154.663000,4.143523e+01
1096,2020-07-13 02:02:19.135000,155.597000,4.010762e+01
1100,2020-07-13 02:02:19.668000,156.130000,3.936880e+01
1106,2020-07-13 02:02:20.468000,156.930000,3.848095e+01
1110,2020-07-13 02:02:21.135000,157.597000,3.763791e+01
1116,2020-07-13 02:02:21.935000,158.397000,3.675421e+01
1120,2020-07-13 02:02:22.468000,158.930000,3.643005e+01
1126,2020-07-13 02:02:23.401000,159.863000,3.577520e+01
1130,2020-07-13 02:02:23.934000,160.396000,3.537807e+01
1136,2020-07-13 02:02:24.734000,161.196000,3.469560e+01
1140,2020-07-13 02:02:25.401000,161.863000,3.403765e+01
1146,2020-07-13 02:02:26.201000,162.663000,3.345226e+01
1150,2020-07-13 02:02:26.734000,163.196000,3.320332e+01
1156,2020-07-13 02:02:27.668000,164.130000,3.274197e+01
1160,2020-07-13 02:02:28.201000,164.663000,3.231195e+01
1166,2020-07-13 02:02:29.001000,165.463000,3.187226e+01
1170,2020-07-13 02:02:29.534000,165.996000,3.151769e+01
1176,2020-07-13 02:02:30.466000,166.928000,3.098990e+01
1186,2020-07-13 02:02:31.933000,168.395000,3.044600e+01
1196,2020-07-13 02:02:33.267000,169.729000,3.010398e+01
1206,2020-07-13 02:02:34.733000,171.195000,2.952045e+01
1216,2020-07-13 02:02:36.200000,172.662000,2.918184e+01
1226,2020-07-13 02:02:37.533000,173.995000,2.879826e+01
1236,2020-07-13 02:02:38.999000,175.461000,2.842003e+01
1246,2020-07-13 02:02:40.333000,176.795000,2.815752e+01
1256,2020-07-13 02:02:41.800000,178.262000,2.782561e+01
1266,2020-07-13 02:02:43.266000,179.728000,2.740357e+01
1276,2020-07-13 02:02:44.598000,181.060000,2.714959e+01
1286,2020-07-13 02:02:46.065000,182.527000,2.700016e+01
1296,2020-07-13 02:02:47.532000,183.994000,2.673970e+01
1306,2020-07-13 02:02:48.865000,185.327000,2.659159e+01
1316,2020-07-13 02:02:50.332000,186.794000,2.643739e+01
1326,2020-07-13 02:02:51.798000,188.260000,2.627083e+01
1336,2020-07-13 02:02:53.131000,189.593000,2.611362e+01
1346,2020-07-13 02:02:54.598000,191.060000,2.590666e+01
1356,2020-07-13 02:02:56.065000,192.527000,2.576210e+01
1366,2020-07-13 02:02:57.398000,193.860000,2.576656e+01
1376,2020-07-13 02:02:58.863000,195.325000,2.570562e+01
1386,2020-07-13 02:03:00.330000,196.792000,2.559307e+01
1396,2020-07-13 02:03:01.663000,198.125000,2.567413e+01
1406,2020-07-13 02:03:03.130000,199.592000,2.559409e+01
1416,2020-07-13 02:03:04.597000,201.059000,2.549866e+01
1426,2020-07-13 02:03:05.930000,202.392000,2.531890e+01
1436,2020-07-13 02:03:07.396000,203.858000,2.518540e+01
1446,2020-07-13 02:03:08.863000,205.325000,2.517161e+01
1456,2020-07-13 02:03:10.195000,206.657000,2.530520e+01
1466,2020-07-13 02:03:11.662000,208.124000,2.509182e+01
1476,2020-07-13 02:03:12.995000,209.457000,2.528486e+01
1486,2020-07-13 02:03:14.462000,210.924000,2.820017e+01
1496,2020-07-13 02:03:15.928000,212.390000,2.958558e+01
1506,2020-07-13 02:03:17.261000,213.723000,3.052320e+01
1516,2020-07-13 02:03:18.728000,215.190000,4.361403e+01
1526,2020-07-13 02:03:20.195000,216.657000,5.493940e+01
1536,2020-07-13 02:03:21.528000,217.990000,6.303573e+01
1546,2020-07-13 02:03:22.995000,219.457000,6.961544e+01
1556,2020-07-13 02:03:24.460000,220.922000,7.474191e+01
1566,2020-07-13 02:03:25.793000,222.255000,7.814307e+01
1576,2020-07-13 02:03:27.260000,223.722000,8.095692e+01
1586,2020-07-13 02:03:28.727000,225.189000,8.312829e+01
1596,2020-07-13 02:03:30.060000,226.522000,7.792850e+01
1606,2020-07-13 02:03:31.526000,227.988000,6.909473e+01
1616,2020-07-13 02:03:32.993000,229.455000,6.415647e+01
1626,2020-07-13 02:03:34.327000,230.789000,6.058863e+01
1636,2020-07-13 02:03:35.793000,232.255000,5.639655e+01
1646,2020-07-13 02:03:37.126000,233.588000,5.272645e+01
1656,2020-07-13 02:03:38.592000,235.054000,4.900579e+01
1666,2020-07-13 02:03:40.058000,236.520000,4.606403e+01
1676,2020-07-13 02:03:41.392000,237.854000,4.378415e+01
1686,2020-07-13 02:03:42.859000,239.321000,4.124065e+01
1696,2020-07-13 02:03:44.325000,240.787000,3.962013e+01
1706,2020-07-13 02:03:45.658000,242.120000,3.832515e+01
1716,2020-07-13 02:03:47.125000,243.587000,3.698595e+01
1726,2020-07-13 02:03:48.592000,245.054000,3.565301e+01
1736,2020-07-13 02:03:49.925000,246.387000,3.454643e+01
1746,2020-07-13 02:03:51.392000,247.854000,3.344822e+01
1756,2020-07-13 02:03:52.857000,249.319000,3.256212e+01
1766,2020-07-13 02:03:54.190000,250.652000,3.177596e+01
1776,2020-07-13 02:03:55.657000,252.119000,3.099060e+01
1786,2020-07-13 02:03:57.124000,253.586000,3.031570e+01
1796,2020-07-13 02:03:58.457000,254.919000,2.982969e+01
1806,2020-07-13 02:03:59.923000,256.385000,2.935692e+01
1816,2020-07-13 02:04:01.390000,257.852000,2.883375e+01
1826,2020-07-13 02:04:02.723000,259.185000,2.826654e+01
1836,2020-07-13 02:04:04.190000,260.652000,2.789978e+01
1846,2020-07-13 02:04:05.655000,262.117000,2.750994e+01
1856,2020-07-13 02:04:06.988000,263.450000,2.717113e+01
1866,2020-07-13 02:04:08.455000,264.917000,2.696640e+01
1876,2020-07-13 02:04:09.922000,266.384000,2.663911e+01
1886,2020-07-13 02:04:11.255000,267.717000,2.649135e+01
1896,2020-07-13 02:04:12.722000,269.184000,2.631998e+01
1906,2020-07-13 02:04:14.055000,270.517000,2.622576e+01
1916,2020-07-13 02:04:15.521000,271.983000,2.610546e+01
1926,2020-07-13 02:04:16.988000,273.450000,2.591903e+01
1936,2020-07-13 02:04:18.321000,274.783000,2.572708e+01
1946,2020-07-13 02:04:19.787000,276.249000,2.561673e+01
1956,2020-07-13 02:04:21.253000,277.715000,2.567725e+01
1966,2020-07-13 02:04:22.587000,279.049000,2.553591e+01
1976,2020-07-13 02:04:24.053000,280.515000,2.547567e+01
1986,2020-07-13 02:04:25.520000,281.982000,2.539373e+01
1996,2020-07-13 02:04:26.853000,283.315000,2.545621e+01
2006,2020-07-13 02:04:28.320000,284.782000,2.533394e+01
2016,2020-07-13 02:04:29.786000,286.248000,2.534093e+01
2026,2020-07-13 02:04:31.119000,287.581000,2.533073e+01
2036,2020-07-13 02:04:32.593000,289.055000,2.537167e+01
2046,2020-07-13 02:04:33.934000,290.396000,2.536399e+01
2056,2020-07-13 02:04:35.400000,291.862000,2.533643e+01
2066,2020-07-13 02:04:36.867000,293.329000,2.529836e+01
2076,2020-07-13 02:04:38.201000,294.663000,2.528265e+01
2086,2020-07-13 02:04:39.668000,296.130000,2.530128e+01
2096,2020-07-13 02:04:41.134000,297.596000,2.513942e+01
2106,2020-07-13 02:04:42.467000,298.929000,2.534131e+01
2116,2020-07-13 02:04:43.934000,300.396000,2.963974e+01
2126,2020-07-13 02:04:45.400000,301.862000,3.117719e+01
2136,2020-07-13 02:04:46.734000,303.196000,3.871310e+01
2146,2020-07-13 02:04:48.199000,304.661000,5.048542e+01
2156,2020-07-13 02:04:49.665000,306.127000,6.017229e+01
2166,2020-07-13 02:04:50.999000,307.461000,6.674713e+01
2176,2020-07-13 02:04:52.466000,308.928000,7.209455e+01
2186,2020-07-13 02:04:53.933000,310.395000,7.629559e+01
2196,2020-07-13 02:04:55.266000,311.728000,7.920625e+01
2206,2020-07-13 02:04:56.732000,313.194000,8.166442e+01
2216,2020-07-13 02:04:58.199000,314.661000,8.137668e+01
2226,2020-07-13 02:04:59.532000,315.994000,7.429323e+01
2236,2020-07-13 02:05:00.998000,317.460000,6.836375e+01
2246,2020-07-13 02:05:02.331000,318.793000,6.343406e+01
2256,2020-07-13 02:05:03.798000,320.260000,5.834071e+01
2266,2020-07-13 02:05:05.264000,321.726000,5.452717e+01
2276,2020-07-13 02:05:06.597000,323.059000,5.104648e+01
2286,2020-07-13 02:05:08.064000,324.526000,4.786543e+01
2296,2020-07-13 02:05:09.531000,325.993000,4.503913e+01
2306,2020-07-13 02:05:10.864000,327.326000,4.347715e+01
2316,2020-07-13 02:05:12.330000,328.792000,4.162070e+01
2326,2020-07-13 02:05:13.797000,330.259000,3.978927e+01
2336,2020-07-13 02:05:15.129000,331.591000,3.847726e+01
2346,2020-07-13 02:05:16.596000,333.058000,3.702702e+01
2356,2020-07-13 02:05:18.063000,334.525000,3.611797e+01
2366,2020-07-13 02:05:19.396000,335.858000,3.517181e+01
2376,2020-07-13 02:05:20.862000,337.324000,3.415361e+01
2386,2020-07-13 02:05:22.329000,338.791000,3.325312e+01
2396,2020-07-13 02:05:23.662000,340.124000,3.256264e+01
